Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width Variations,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Total Units Sold BOM,Total Units Sold EOM,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Period,Monthly Sales,Profile Available,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAfPc000000i3a6KAA,Montgomery Woods,Lennar,,Active,,,Detached,Single-Family,8580,66;69,66x130; 69x124,11/23/2024,,152,88,64,5/18/2026,4.90,2.33,2.17,6.83,2422,3054,2737,378669.00,426087.00,408245.33,5/18/2026,,,,1.00,,,36,53,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/indianapolis/montgomery-woods,,06d0e96c-1cd7-4b99-88ce-bd82a1d49ea8,8/1/2025,17,True,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.70463,-85.97401
aAfPc000000vNZuKAM,Northwest Fortville Venture,Lennar,,Active,,,Detached,Single-Family,6000,50,50x120; 50x142; 50x130,6/29/2024,,99,54,45,4/30/2026,2.43,1.33,2.17,2.17,2255,2329,2292,343995.00,353995.00,348995.00,4/30/2026,50.00,,,1.00,,,32,35,(463) 600-3572,https://www.lennar.com/new-homes/indiana/indianapolis/fortville/northwest-fortville,,7e0ad0b5-f638-487a-ab9c-f500cee96e39,8/1/2025,3,True,Non Active Adult,46040,Fortville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,Fortville Elementary School,7,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.94177,-85.85969
aAf3x000001YhaeCAC,Atwater/Villas,Olthof Homes,,Active,,,Detached,Single-Family,8450,65,65x130,12/19/2021,,181,50,131,5/23/2026,0.93,1.00,1.00,0.92,1436,3142,2188,338500.00,470600.00,406522.22,5/23/2026,175.00,48.33,,0.97,,,38,39,(317) 832-3413,https://www.olthofhomes.com/communities/indianapolis/westfield/atwater,,8a18cf2c-46de-46a0-9f04-82a8e8e95c52,8/1/2025,1,True,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06794,-86.18028
aAf3x000001WlvOCAS,Promenade,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,9240,66;68,66x140; 68x143,6/1/2023,,114,111,3,5/15/2026,3.10,1.00,1.67,1.83,2899,3300,3087,415990.00,450990.00,432240.00,5/15/2026,131.67,,,1.00,,,96,98,(317) 316-3790,https://www.pulte.com/homes/indiana/indianapolis/brownsburg/promenade-211022,,21665b42-ef9c-4266-9424-2c3592aed783,8/1/2025,2,True,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Delaware Trail Elementary School,9,Brownsburg East Middle School,9,Brownsburg High School,10,,39.81374,-86.37300
aAf2T000001MjgESAS,Grant's Corner/SF,Olthof Homes,,Active,,,Detached,Single-Family,9100,70;80,70x130; 80x127,12/21/2019,,82,75,7,4/15/2026,0.98,1.33,1.00,1.08,2353,2444,2399,364000.00,370014.00,367007.00,4/15/2026,53.00,,,1.25,,,67,67,(463) 231-3600,https://www.olthofhomes.com/communities/central-indiana/cumberland/grants-corner,,ca990c1c-2cb0-461f-8dcb-9319d7ee4223,8/1/2025,0,True,Non Active Adult,46229,Indianapolis,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,Sugar Creek Elementary School,6,New Palestine Jr High School,8,New Palestine High School,10,,39.77767,-85.93498
aAfPc000001DUCbKAO,Midland/Terraces SF,Estridge Homes,,Active,,,Detached,Single-Family,4293,53,53x81,7/1/2024,,21,12,9,5/7/2026,0.54,2.00,1.33,0.75,2040,2040,2040,534000.00,534000.00,534000.00,5/7/2026,338.00,,,,,,3,3,(317) 932-8785,https://www.estridgehomes.com/new-homes/in/westfield/the-terraces/14711/,,f309aca7-c2a2-4da2-8e5d-680861241151,8/1/2025,0,True,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Maple Glen Elementary,9; 8,Westfield Middle School,9,Westfield High School,10,,40.03976,-86.18435
aAf3x000001WqBjCAK,Trailside/TH,M/I Homes,,Active,,,Attached,Townhomes,1296,18,18x72,12/2/2023,,100,67,33,5/16/2026,2.25,3.00,1.67,1.92,1523,1884,1708,271990.00,311990.00,291656.67,5/16/2026,220.00,,,,,,51,53,(317) 207-6777,https://www.mihomes.com/new-homes/indiana/indianapolis-metro/brownsburg/trailside?utm_source=NewHomeSource&utm_campaign=referral-community&utm_medium=feed&utm_content=&utm_term=consumer,,8100a37e-588a-493b-9608-03409108d053,8/1/2025,2,True,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,White Lick Elementary School,8,Brownsburg West Middle School,8,Brownsburg High School,10,,39.81316,-86.40060
aAf3x000001QegiCAC,Oakdale,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,8976,66;73,66x136; 73x136,7/1/2024,,61,54,7,5/4/2026,2.42,3.33,2.33,2.00,2899,3300,3087,399990.00,454990.00,430990.00,5/4/2026,,,,,,,34,36,(317) 790-3024,https://www.pulte.com/homes/indiana/indianapolis/brownsburg/oakdale-211244,,b50e4d28-4535-4915-8b89-206cde7e179d,8/1/2025,2,True,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Eagle Elementary School,10,Brownsburg West Middle School,8,Brownsburg High School,10,,39.86610,-86.38409
aAfPc000000reB7KAI,Abbott Commons/Heritage,Lennar,,Active,,,Detached,Single-Family,7011,55;57,57x123; 55x128,12/7/2024,,56,53,3,5/28/2026,2.97,3.67,3.83,4.00,1549,2784,2269,379995.00,490995.00,441995.00,5/28/2026,57.92,4.33,,1.00,,,13,19,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/fishers/abbott-commons/abbott-commons-heritage,,e72571f7-cc47-41d5-b083-11f074692e68,8/1/2025,6,True,Non Active Adult,46037,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.98846,-85.89194
aAfPc000000reB9KAI,Abbott Commons/TH,Lennar,,Active,,,Attached,Townhomes,2304,24,24x96,12/7/2024,,170,66,104,5/29/2026,3.69,3.33,2.33,3.58,1706,1793,1750,320995.00,325995.00,323495.00,5/23/2026,57.92,60.00,,1.00,,Townhomes,33,37,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/fishers/abbott-commons/abbott-commons-townhomes,,767a336b-3179-4da2-bad6-35ef1bce783e,8/1/2025,4,True,Non Active Adult,46037,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.98846,-85.89194
aAfPc000001LQesKAG,Easton/Southern,Lennar,,Active,,,Detached,Single-Family,8060,62,62x130,3/29/2025,,87,39,48,5/28/2026,2.76,3.67,3.00,2.83,2332,2550,2441,491995.00,497995.00,494995.00,5/28/2026,,,,,,Active Adult,9,15,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/avon/easton,,dd316a20-ce5b-41b5-8229-2722c9da3721,8/1/2025,6,True,Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,River Birch Elementary; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.76793,-86.43780
aAf3x000001QbsiCAC,Colonnade/Cornerstone Series,Taylor Morrison,,Active,,,Detached,Single-Family,4400,40;43;50,40x110; 43x110; 50x130,9/1/2023,,48,19,29,5/23/2026,0.57,0.00,0.17,0.33,1896,2422,2152,366000.00,406000.00,386000.00,5/23/2026,50.00,,,1.08,,,16,15,(317) 790-5000,https://www.taylormorrison.com/in/indianapolis/mccordsville/colonnade-cornerstone,,5d449459-9303-4afd-a6c3-4709752f3b46,8/1/2025,-1,True,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.89076,-85.91252
aAf3x000001Ye5CCAS,Kimblewick/Keeneland,Del Webb,PulteGroup Inc.,Active,,,Detached,Single-Family,5980,46;65,46x130; 65x120,5/1/2021,,159,157,2,5/6/2026,2.58,3.67,3.00,2.33,1504,1504,1504,369990.00,369990.00,369990.00,5/6/2026,262.00,,,1.00,,Active Adult,138,137,(317) 559-8309,https://www.delwebb.com/homes/indiana/indianapolis/westfield/kimblewick-by-del-webb-210598,,93d495d8-f72e-4bc0-8ede-ca943fa263eb,8/1/2025,-1,True,Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAf3x000001QVVICA4,Carramore,Drees Homes,,Active,,,Detached,Single-Family,10360,65;74,74x140; 65x150,4/15/2023,,82,81,1,5/12/2026,2.17,1.33,1.00,1.00,2284,3334,2863,542900.00,770100.00,606845.45,5/12/2026,50.00,,,,,,72,74,(317) 720-2578,https://www.dreeshomes.com/custom-homes/indianapolis/community/carramore/carramore/,,9a964f2f-1213-4b98-b92f-a4ea511263f9,8/1/2025,2,True,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.07796,-86.16111
aAf3x000001WdgGCAS,Fairview West,Olthof Homes,,Active,,,Detached,Single-Family,7598,58;75,58x131; 75x140; 75x134,10/1/2022,,137,58,79,4/6/2026,1.36,2.67,3.33,2.17,1436,3142,2246,350300.00,466300.00,408736.36,4/6/2026,53.66,,,,,,36,37,(219) 558-8080,https://www.olthofhomes.com/communities/central-indiana/brownsburg/fairview-west,,8a65a40d-edbe-47cb-b7cf-eb01a462bbf0,8/1/2025,1,True,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Delaware Trail Elementary School,9,Brownsburg East Middle School,9,Brownsburg High School,10,,39.86584,-86.42391
aAfPc000001Hkh0KAC,CityPointe,M/I Homes,,Active,,,Detached,Single-Family,6600,55,55x120,1/1/2025,,33,29,4,5/20/2026,1.73,2.00,3.00,2.25,1755,2071,1912,381990.00,396990.00,390323.33,5/20/2026,123.00,,,1.00,,,3,5,(317) 210-4677,https://www.mihomes.com/new-homes/indiana/indianapolis-metro/indianapolis/citypointe?utm_source=NewHomeSource&utm_campaign=referral-community&utm_medium=feed&utm_content=&utm_term=consumer,,a644bce6-3632-423b-a843-99233d3eb201,8/1/2025,2,True,Non Active Adult,46240,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Washington Township,Nora Elementary School,5,Northview Middle School,5,North Central High School,7,,39.92505,-86.13075
aAf3x000001WTNDCA4,Silo Ridge/SF,M/I Homes,,Active,,,Detached,Single-Family,7500,60;61,60x125; 60x123; 61x149,6/24/2023,,165,156,9,5/12/2026,4.46,4.33,3.67,5.42,1603,3382,2671,374990.00,594490.00,475330.91,5/12/2026,70.83,,,1.00,,,119,125,(317) 210-4677,https://www.mihomes.com/new-homes/indiana/indianapolis-metro/noblesville/silo-ridge?utm_source=NewHomeSource&utm_campaign=referral-community&utm_medium=feed&utm_content=&utm_term=consumer,,8ee34dce-3fd1-433e-8414-de8e1ad3655d,8/1/2025,6,True,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAfPc0000012GjFKAU,Lincoln Place,Lennar,,Active,,,Detached,Single-Family,7700,55,55x140,2/23/2025,,115,56,59,4/27/2026,3.94,5.00,5.00,4.17,2011,2460,2214,361995.00,392995.00,375995.00,5/26/2026,,,,,,,5,12,,https://www.lennar.com/new-homes/indiana/indianapolis/greenwood/lincoln-place,,1c966ae1-6a5c-465a-9e24-c2bf2b054f63,8/1/2025,7,True,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Grassy Creek Elementary School,7,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.57917,-86.08708
aAfPc000000JV58KAG,Townes at Grand Park Village,Fischer Homes,,Active,,,Attached,Townhomes,1520,22;20,20x76; 22x74,4/25/2025,,77,10,67,5/10/2026,0.79,1.00,1.17,0.83,2097,2157,2127,406990.00,418990.00,412990.00,5/25/2026,,,,,,Townhomes,1,1,(317) 348-4135,https://www.fischerhomes.com/find-new-homes/communities/912/townes-at-grand-park-village/,,cb131217-270d-4888-8bb8-0e712546dffa,8/1/2025,0,True,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.05662,-86.15260
aAf3x000001WqmWCAS,Nouveau,Onyx+East,,Active,,,Attached,Townhomes,,,,10/29/2022,,16,12,4,5/18/2026,0.28,0.33,0.17,0.42,2093,2329,2211,699990.00,724900.00,712445.00,5/18/2026,200.00,,,1.03,,,8,8,(317) 559-0169,https://www.onyxandeast.com/property/nouveau/,,f67bb1af-85f7-4ca6-9a9b-bda67c6ea679,8/1/2025,0,True,Non Active Adult,46202,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Indianapolis Public Schools,Thomas D. Gregg School 15; Brookside School 54,4; 4,Arlington Community Middle School,5,Arsenal Technical High School; George Washington Community High School...,1; 1,,39.78382,-86.15265
aAf2T000001UM5RSAW,Bluffs at Youngs Creek,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,9100,70,70x130; 70x140; 70x167,1/11/2020,,478,335,143,3/30/2026,4.44,3.33,3.33,3.67,1354,3198,2233,263995.00,339995.00,304176.82,3/30/2026,22.92,,,1.00,,,308,311,(317) 674-7808,https://yourarborhome.com/neighborhoods/indiana/franklin/bluffs-at-youngs-creek,,e241220c-795f-4f6e-bfff-b6b4e8f4d22a,8/1/2025,3,True,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.46475,-86.06519
aAfPc000001hdAPKAY,Magnolia Ridge/Designer,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,6630,51,51x130,4/25/2025,,44,18,26,5/15/2026,1.41,1.00,1.33,1.50,1646,2026,1851,396990.00,421990.00,412490.00,5/15/2026,83.00,,,0.90,,,4,6,(317) 225-5505,https://www.pulte.com/homes/indiana/indianapolis/noblesville/magnolia-ridge-211229,,6691f593-c6b7-44ba-8f3a-fd8be023f7a9,8/1/2025,2,True,Non Active Adult,46062,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Noble Crossing Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.02936,-86.06009
aAf3x000001WVDTCA4,Townes at Kennedy-King,Onyx+East,,Active,,,Attached,Townhomes,,,,1/22/2022,,36,30,6,5/15/2026,0.57,1.00,0.50,0.25,1300,1688,1489,339900.00,374900.00,359900.00,5/15/2026,,,,1.03,,Townhomes,26,26,(317) 559-0169,https://www.onyxandeast.com/property/townes-at-kennedy-king/,,1fe720a2-558c-4067-af59-e2332e9dab00,8/1/2025,0,True,Non Active Adult,46202,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Indianapolis Public Schools,Thomas D. Gregg School 15; Brookside School 54,4; 4,Arlington Community Middle School,5,Arsenal Technical High School; George Washington Community High School...,1; 1,,39.79697,-86.14422
aAf3x000001QWY8CAO,Scottsdale Estates,Silverthorne Homes,Clayton Properties Group,Active,,,Detached,Single-Family,14535,85,85x171; 85x142,8/16/2023,,167,83,84,3/23/2026,2.63,0.67,0.50,2.00,2001,3310,2565,362995.00,436995.00,391828.33,3/24/2026,,,,,,,74,77,(317) 953-5232,https://silverthornehomes.com/neighborhoods/indiana/greenwood/scottsdale-estates,,38c5bdf9-70d6-46c0-be04-f47dbf35dc7a,8/1/2025,3,True,Non Active Adult,46143,Bargersville,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Sugar Grove Elementary School,6,Center Grove Middle School North,8,Center Grove High School,10,,39.59260,-86.13997
aAf3x000001WrRPCA0,Augusta Heights,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,5000,50,50x100; 50x148,2/12/2023,,150,147,3,5/14/2026,3.73,0.00,0.17,2.67,1228,3200,2213,232995.00,316995.00,279745.00,5/14/2026,,,,,,,135,138,(463) 227-1390,https://www.yourarborhome.com/neighborhoods/indiana/indianapolis/augusta-heights?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=augusta-heights,,b9c11907-cd43-4414-907d-8d67e6086bb3,8/1/2025,3,True,Non Active Adult,46268,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Pike Township,,,,,Pike High School,4,,39.89474,-86.21371
aAf3x000001QWoMCAW,Lakes at Grantham,David Weekley Homes,,Active,,,Detached,Single-Family,12150,90,90x135; 90x140,11/1/2023,,91,47,44,5/29/2026,1.51,2.00,1.67,1.25,2832,3083,2958,701990.00,798990.00,750490.00,5/29/2026,55.83,,,,,,33,34,(765) 516-6924,https://www.davidweekleyhomes.com/new-homes/in/indianapolis/fishers/the-lakes-at-grantham,,d3832287-5aef-4195-8dd7-ef7b3f715f75,8/1/2025,1,True,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.95471,-85.87900
aAf3x000001QbsnCAC,Quail West,Taylor Morrison,,Active,,,Detached,Single-Family,8400,60,60x140,7/3/2023,,76,42,34,5/1/2026,1.22,1.00,1.00,1.17,1586,2056,1786,292990.00,326990.00,308390.00,5/1/2026,45.83,,,2.37,,Paired Homes,32,33,(317) 790-5000,https://www.taylormorrison.com/in/indianapolis/danville/quail-west,,46be84a5-1456-4dfa-9f40-a23de4a1d5f4,8/1/2025,1,True,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.76581,-86.48512
aAf3x000001YghjCAC,Ridgefield,Davis Homes,,Active,,,Detached,Single-Family,6250,50,50x125,9/1/2022,,85,50,35,5/15/2026,1.11,1.00,2.33,1.17,1450,2498,1899,244990.00,292990.00,266190.00,5/15/2026,41.67,,,1.00,,,35,35,(317) 979-5103,https://www.davishomes.com/community/ridgefield/,,d9393663-758b-46f6-aded-c9291f3c38d1,8/1/2025,0,True,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Warren Township,Liberty Park Elementary School; Raymond Park Middle School (7-8),4; 4,Raymond Park Middle School (7-8),4,Warren Central High School,2,,39.72696,-86.03276
aAfPc000000GNdNKAW,Grand Vista/Carriage Duplex,Lennar,,Active,,,Attached,Townhomes,6760,36;52,52x130; 36x110,11/1/2024,,164,65,99,4/27/2026,3.61,6.00,6.33,4.42,1803,1803,1803,298995.00,298995.00,298995.00,5/16/2026,52.08,,,1.00,,Paired Homes; Townhomes,16,18,(463) 600-5624,https://www.lennar.com/new-homes/indiana/indianapolis/greenwood/grand-vista/grand-vista-carriage-duplex,,7caec479-037d-4a67-b409-c349764a74d8,8/1/2025,2,True,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Clark Elementary School,6,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.59127,-86.04610
aAf3x000001QWMGCA4,Haven Ponds,Silverthorne Homes,Clayton Properties Group,Active,,,Detached,Single-Family,8775,65,65x135; 65x137,10/14/2023,,245,114,131,5/12/2026,3.65,7.00,3.83,3.33,1801,3310,2531,359995.00,445995.00,392295.00,5/12/2026,,,,,,,82,82,(317) 953-5232,https://silverthornehomes.com/neighborhoods/indiana/mccordsville/haven-ponds,,61d79a25-447b-480b-9776-f37897b0cb23,8/1/2025,0,True,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.92797,-85.89899
aAfPc000001F5I9KAK,Parkview Village,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,4400,40;60,40x110; 60x136,5/7/2025,,261,30,231,4/23/2026,2.57,3.00,3.00,,1254,3388,2204,264900.00,430900.00,346584.21,5/25/2026,51.67,,,0.28,,,7,8,(463) 283-5130,https://www.drhorton.com/indiana/indianapolis/greenfield/parkview-village,,1fab5d9a-5743-4fda-930c-33e0d2e236ed,8/1/2025,1,True,Non Active Adult,46140,Cumberland,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,Sugar Creek Elementary School,6,New Palestine Jr High School,8,New Palestine High School,10,,39.77823,-85.93275
aAfPc000001L7hZKAS,Easton/Northern,Lennar,,Active,,,Detached,Single-Family,6110,47;49,47x130; 49x130; 47x131,3/29/2025,,198,38,160,5/6/2026,2.84,3.67,3.00,3.00,1270,1576,1406,289995.00,319995.00,303328.33,5/6/2026,,,,,,Active Adult,7,11,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/avon/easton,,dd316a20-ce5b-41b5-8229-2722c9da3721,8/1/2025,4,True,Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,River Birch Elementary; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.76793,-86.43780
aAfPc000001dVV6KAM,Courtyards of Hazel Dell,EPCON Communities,,Active,,,Detached,Single-Family,6480,54,54x120,7/6/2025,,110,15,95,3/17/2026,1.78,1.00,1.33,,1576,2832,2060,489900.00,721900.00,567900.00,3/17/2026,,,,,,,3,6,(463) 363-1528,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/noblesville/the-courtyards-of-hazel-dell,,38258acb-cde2-4327-ac6b-ce4ffa2fa1e8,8/1/2025,3,True,Non Active Adult,46062,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Noble Crossing Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.03802,-86.06885
