Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width Variations,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Period,Avg. List Price,Profile Available,Active Adult,ZIP Code,City,County,County Code,State,CBSA,CBSA Code,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAfPc000001hd8nKAA,Magnolia Ridge/Distinctive,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,9490,73,73x130,4/25/2025,,26,20,6,5/9/2026,1.59,1.00,1.00,1.67,2213,2754,2463,537990.00,572990.00,552990.00,5/9/2026,,,,,,,,50000.00,Price Discount/Savings,,,,,,,(317) 225-5505,https://www.pulte.com/homes/indiana/indianapolis/noblesville/magnolia-ridge-211229,,6691f593-c6b7-44ba-8f3a-fd8be023f7a9,6/1/2025,534990,True,Non Active Adult,46062,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Noblesville Schools,Noble Crossing Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.02936,-86.06009
aAf3x000001QKUpCAO,Vintners Park Estates,Drees Homes,,Active,,,Detached,Single-Family,15200,95;120,95x160; 120x225,2/24/2023,,80,67,13,5/19/2026,1.71,2.33,2.00,2.33,2284,3850,2937,634900.00,767900.00,677800.00,5/19/2026,,,No Incentives Confirmed,3.00,,Base Price,,,Design Credit/Incentive,58.33,,,1.00,,,(317) 747-3437,https://www.dreeshomes.com/custom-homes/indianapolis/community/vintners_park/vintners_park_estates/,,0b685fcc-0d59-4630-b19e-9236368113a7,7/1/2025,680025,True,Non Active Adult,46055,McCordsville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91338,-85.92927
aAf3x000001QItnCAG,Edgebrook Preserve,Silverthorne Homes,Clayton Properties Group,Active,,,Detached,Single-Family,9800,70,70x140,11/18/2022,,94,93,1,5/5/2026,2.21,1.00,2.33,2.33,2001,3310,2565,337995.00,396995.00,358161.67,5/5/2026,,,Financing Benefit,3.00,,Base Price,,,Fixed Interest Rate,41.67,,,1.62,,,(317) 742-6328,https://silverthornehomes.com/neighborhoods/indiana/indianapolis/edgebrook-preserve,,7c08897b-3e07-4968-8c80-856d37db82af,7/1/2025,358161,True,Non Active Adult,46239,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.68209,-85.98408
aAf3x000001WrRNCA0,Grassy Creek South,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,6400,50,50x128,1/1/2023,,103,103,0,5/12/2026,2.53,0.33,1.33,2.33,1613,3198,2321,260995.00,324995.00,295495.00,5/12/2026,2.99,,Fixed Interest Rate,3.00,,Other,,,Fixed Interest Rate,,,,1.15,,,(317) 742-6243,https://www.yourarborhome.com/neighborhoods/indiana/indianapolis/grassy-creek-south?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=grassy-creek-south,,9e9610fc-e683-41ac-92e5-015c489fe856,12/1/2025,295495,True,Non Active Adult,46239,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,M S D Warren Township,Creston Middle School; Grassy Creek Elementary School,4; 3,Creston Middle School,4,Warren Central High School,2,,39.74331,-85.97090
aAfPc0000012GjFKAU,Lincoln Place,Lennar,,Active,,,Detached,Single-Family,7700,55,55x140,2/23/2025,,115,56,59,4/27/2026,3.94,5.00,5.00,4.17,2011,2460,2214,361995.00,392995.00,375995.00,5/26/2026,,,Fixed Interest Rate,,,,,,,,,,,,,,https://www.lennar.com/new-homes/indiana/indianapolis/greenwood/lincoln-place,,1c966ae1-6a5c-465a-9e24-c2bf2b054f63,5/1/2025,398328,True,Non Active Adult,46143,Greenwood,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Clark-Pleasant Com School Corp,Grassy Creek Elementary School,7,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.57917,-86.08708
aAfPc000001U76jKAC,Winterburg Venture,Lennar,,Active,,,Detached,Single-Family,9100,70,70x130,11/1/2025,,203,22,181,4/24/2026,3.81,3.67,,,2225,3488,3022,508995.00,555995.00,538620.00,4/24/2026,,,Financing Benefit,,,,,,,,,,,,,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/westfield/winterburg,,82a37f85-80b7-4338-b4af-2d5814679a7b,1/1/2026,532495,True,Non Active Adult,46069,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06349,-86.18046
aAf3x000001Ye57CAC,Kimblewick/Belmont,Del Webb,PulteGroup Inc.,Active,,,Detached,Single-Family,6760,52,52x130,5/1/2021,,225,205,20,5/4/2026,3.37,0.00,1.67,3.08,1646,1841,1744,435990.00,473990.00,454990.00,5/13/2026,4.88,25000.00,Financing Benefit,3.00,,Final Price,,,Design Credit/Incentive,277.00,,,1.00,,Active Adult,(317) 559-8309,https://www.delwebb.com/homes/indiana/indianapolis/westfield/kimblewick-by-del-webb-210598,,93d495d8-f72e-4bc0-8ede-ca943fa263eb,3/1/2024,441240,True,Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAfPc000000eJU1KAM,Timbers Architectural SL,Lennar,,Active,,,Detached,Single-Family,12450,83,83x150,3/31/2024,,54,38,16,4/13/2026,1.54,3.67,2.33,1.83,3037,3582,3387,657995.00,717995.00,680745.00,5/6/2026,5.50,,Fixed Interest Rate,2.00,,Final Price,5.50,,Fixed Interest Rate,75.83,,,1.00,,,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/noblesville/the-timbers/timbers-cornerstone?utm_source=bdx&utm_medium=listing&utm_campaign=indlen_listing_bdx_the-timbers-timbers-cornerstone,,e10f7292-ada2-4a70-86a4-04b63b6d46b9,10/1/2025,668995,True,Non Active Adult,46062,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Noblesville Schools,Hinkle Creek Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.06832,-86.06257
aAfPc000001ltJqKAI,Haven at Whitestown,Davis Homes,,Active,,,Detached,Single-Family,6250,50,50x125,7/1/2025,,56,3,53,3/4/2026,0.37,0.33,0.33,,1483,2424,1935,222990.00,263990.00,245656.67,5/20/2026,6.00,17839.20,Reduced Closing Costs,3.00,,Final Price,6.00,17839.20,Price Discount/Savings,58.33,,,1.00,,,(317) 548-4663,https://www.davishomes.com/community/haven-at-whitestown/,,13885b13-b245-4ab2-b7dd-e8b5ef92294b,1/1/2026,375878,True,Non Active Adult,46075,Whitestown,Boone,18011,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.99045,-86.34629
aAfPc000000wYyzKAE,Hampton Walk/Paired,Fischer Homes,,Active,,,Attached,Townhomes,5040,35;36,36x140; 35x140,8/25/2023,,42,36,6,5/10/2026,1.10,1.00,0.83,1.17,1247,2157,1771,268990.00,324990.00,296240.00,4/29/2026,3.25,,Fixed Interest Rate,3.00,,Base Price,3.25,,Fixed Interest Rate,247.50,,,1.00,,Paired Homes; Townhomes,(317) 348-4135,https://www.fischerhomes.com/find-new-homes/communities/882/hampton-walk/,,1d67df0c-a50e-48cf-8519-cd795b84c542,2/1/2025,275990,True,Non Active Adult,46055,McCordsville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.88787,-85.91986
aAf2T000001MbYESA0,Waterfront of West Clay/Penninsula,Shoopman Homes,,Active,,,Detached,Single-Family,9350,85,85x110,6/3/2019,,45,35,10,5/25/2026,0.41,2.33,1.67,0.83,2700,4906,3815,969900.00,1345900.00,1117600.00,5/25/2026,,,No Incentives Confirmed,3.00,,Base Price,,,No Incentives Confirmed,101.00,,,0.80,,,(317) 733-9836,https://waterfrontofwestclay.com/,,90499952-4d01-41a7-b123-806b0b6b0bf3,5/1/2023,921275,True,Non Active Adult,46077,Zionsville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Carmel Clay Schools,West Clay Elementary,9,Creekside Middle School,10,Carmel High School,10,,39.95694,-86.23909
aAf2T000001MbYBSA0,Waterfront of West Clay/Island,Shoopman Homes,,Active,,,Detached,Single-Family,17600,110,110x160,5/27/2019,,23,22,1,5/25/2026,0.26,1.33,0.67,0.33,2700,4966,3819,969900.00,1345900.00,1117600.00,5/25/2026,,,No Incentives Confirmed,3.00,,Final Price,,,No Incentives Confirmed,500.00,,,0.80,,,(317) 733-9836,https://waterfrontofwestclay.com/,,90499952-4d01-41a7-b123-806b0b6b0bf3,12/1/2025,1020011,True,Non Active Adult,46077,Zionsville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Carmel Clay Schools,West Clay Elementary,9,Creekside Middle School,10,Carmel High School,10,,39.95694,-86.23909
aAf2T000001MbYESA0,Waterfront of West Clay/Penninsula,Shoopman Homes,,Active,,,Detached,Single-Family,9350,85,85x110,6/3/2019,,45,35,10,5/25/2026,0.41,2.33,1.67,0.83,2700,4906,3815,969900.00,1345900.00,1117600.00,5/25/2026,,,No Incentives Confirmed,3.00,,Base Price,,,No Incentives Confirmed,101.00,,,0.80,,,(317) 733-9836,https://waterfrontofwestclay.com/,,90499952-4d01-41a7-b123-806b0b6b0bf3,1/1/2026,1117600,True,Non Active Adult,46077,Zionsville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Carmel Clay Schools,West Clay Elementary,9,Creekside Middle School,10,Carmel High School,10,,39.95694,-86.23909
aAf2T000001ULX7SAO,Mt Vernon North,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,7500,60;66,60x125; 66x125; 60x120,10/9/2020,,242,186,56,4/25/2026,2.77,1.67,2.00,2.33,1601,3062,2298,332900.00,424900.00,374650.00,4/25/2026,4.75,,Financing Benefit,4.00,,Final Price,3.00,,Price Discount/Savings,33.00,,,,,,(812) 247-8496,http://www.drhorton.com/indiana/indianapolis/fortville/mount-vernon-north,,63b8d1ff-a748-4b03-b373-0a62d4c7cbba,8/1/2021,356394,True,Non Active Adult,46040,Fortville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,Fortville Elementary School,7,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91192,-85.84315
aAf3x000001QbsiCAC,Colonnade/Cornerstone Series,Taylor Morrison,,Active,,,Detached,Single-Family,4400,40;43;50,40x110; 43x110; 50x130,9/1/2023,,48,19,29,5/23/2026,0.57,0.00,0.17,0.33,1896,2422,2152,366000.00,406000.00,386000.00,5/23/2026,3.75,,Fixed Interest Rate,3.00,,Base Price,4.88,7320.00,Reduced Closing Costs,50.00,,,1.08,,,(317) 790-5000,https://www.taylormorrison.com/in/indianapolis/mccordsville/colonnade-cornerstone,,5d449459-9303-4afd-a6c3-4709752f3b46,5/1/2025,392271,True,Non Active Adult,46055,McCordsville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.89076,-85.91252
aAf3x000001Wf1qCAC,Williams Run,Joyner Homes,,Active,,,Detached,Single-Family,,,,1/2/2021,,102,44,58,4/27/2026,0.68,0.67,0.50,0.67,1510,2387,1861,282900.00,340990.00,315036.25,4/27/2026,,,No Incentives Confirmed,3.00,,Base Price,,,No Incentives Confirmed,75.00,,,,,,(317) 468-2330,https://joynerhomesonline.com/williams-run,,,5/1/2024,346022,True,Non Active Adult,46140,Greenfield,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Greenfield-Central Com Schools,J B Stephens Elementary School; Maxwell Intermediate School,8; 6,Greenfield Central Junior High School,6,Greenfield-Central High School,7,,39.80744,-85.74553
aAf3x000001QWMGCA4,Haven Ponds,Silverthorne Homes,Clayton Properties Group,Active,,,Detached,Single-Family,8775,65,65x135; 65x137,10/14/2023,,245,114,131,5/12/2026,3.65,7.00,3.83,3.33,1801,3310,2531,359995.00,445995.00,392295.00,5/12/2026,,,Financing Benefit,3.00,,Base Price,,,Financing Benefit,,,,,,,(317) 953-5232,https://silverthornehomes.com/neighborhoods/indiana/mccordsville/haven-ponds,,61d79a25-447b-480b-9776-f37897b0cb23,4/1/2025,391295,True,Non Active Adult,46055,McCordsville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.92797,-85.89899
aAf3x000001QR5BCAW,Colonnade Signature,Beazer Homes,,Active,,,Detached,Single-Family,6000,50,50x120,6/24/2024,,82,32,50,4/23/2026,1.44,2.67,1.67,1.08,2214,3456,2862,439990.00,535990.00,475190.00,4/23/2026,,10000.00,Price Discount/Savings,3.00,,Base Price,,30000.00,Design Credit/Incentive,50.00,,,1.00,,,(317) 523-1141,https://www.beazer.com/indianapolis-IN/colonnade/?LeadSourceID=4&utm_campaign=aggregator&utm_source=NewHome Source&utm_medium=listing,,,3/1/2026,482385,True,Non Active Adult,46055,McCordsville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.89064,-85.91169
aAfPc000000reB9KAI,Abbott Commons/TH,Lennar,,Active,,,Attached,Townhomes,2304,24,24x96,12/7/2024,,170,66,104,5/29/2026,3.69,3.33,2.33,3.58,1706,1793,1750,320995.00,325995.00,323495.00,5/23/2026,1.99,5000.00,Financing Benefit,3.00,,Base Price,1.99,,Financing Benefit,57.92,60.00,,1.00,,Townhomes,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/fishers/abbott-commons/abbott-commons-townhomes,,767a336b-3179-4da2-bad6-35ef1bce783e,10/1/2025,385495,True,Non Active Adult,46037,Fishers,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.98846,-85.89194
aAf3x000001WlFcCAK,Edgewood Farms,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,7560,61;63,63x120; 61x127,8/18/2022,,190,98,92,5/9/2026,2.17,2.33,2.17,2.08,1503,3388,2412,339000.00,424900.00,377412.50,5/9/2026,4.75,,Fixed Interest Rate,3.00,,Final Price,5.50,,Fixed Interest Rate,41.66,,,1.00,,,(463) 243-6618,https://www.drhorton.com/indiana/indianapolis/indianapolis/edgewood-farms,,93709b68-c231-46e9-a59a-621daced7757,11/1/2024,375222,True,Non Active Adult,46239,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.68241,-86.00724
aAf3x000001QeudCAC,Miles Farm/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,7875,63,63x125,8/25/2023,,969,143,826,5/19/2026,4.31,19.67,10.67,6.00,1503,3388,2303,299900.00,473900.00,380700.00,5/19/2026,5.75,,Fixed Interest Rate,3.00,,Final Price,5.75,,Fixed Interest Rate,37.50,,,1.00,,,,https://www.drhorton.com/indiana/indianapolis/danville/reserve-at-miles-farm,,b9cc179e-3e59-4409-9da4-0a380aef1b37,6/1/2025,389000,True,Non Active Adult,46122,Danville,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.76422,-86.53935
aAf3x000001WdgGCAS,Fairview West,Olthof Homes,,Active,,,Detached,Single-Family,7598,58;75,58x131; 75x140; 75x134,10/1/2022,,137,58,79,4/6/2026,1.36,2.67,3.33,2.17,1436,3142,2246,350300.00,466300.00,408736.36,4/6/2026,,25000.00,Reduced Closing Costs,3.00,,Final Price,,25000.00,Reduced Closing Costs,53.66,,,,,,(219) 558-8080,https://www.olthofhomes.com/communities/central-indiana/brownsburg/fairview-west,,8a65a40d-edbe-47cb-b7cf-eb01a462bbf0,11/1/2024,383422,True,Non Active Adult,46112,Brownsburg,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Brownsburg Community Sch Corp,Delaware Trail Elementary School,9,Brownsburg East Middle School,9,Brownsburg High School,10,,39.86584,-86.42391
aAf2T000001MrsESAS,Saddlebrook Farms,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,10000,70;80,80x125; 70x125; 80x151,11/21/2020,,263,253,10,4/27/2026,3.84,5.33,6.83,4.33,3062,3388,3225,419900.00,435480.00,427690.00,4/27/2026,,,Fixed Interest Rate,3.00,,Final Price,,6000.00,No Incentives Confirmed,32.50,,,0.90,,,(463) 219-4399,https://www.drhorton.com/indiana/indianapolis/whiteland/saddlebrook-farms,,008836b0-d7ff-408f-a921-d04a3ced1eaf,9/1/2024,424400,True,Non Active Adult,46184,Whiteland,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.54910,-86.07253
aAf3x000001WohdCAC,Brookstone Landings,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,8400,60,60x140,6/26/2023,,85,85,0,5/7/2026,2.45,2.00,1.67,1.50,2426,2746,2611,383990.00,406990.00,397656.67,5/7/2026,5.75,,Fixed Interest Rate,3.00,,Final Price,,,Fixed Interest Rate,97.66,,,1.00,,,(317) 814-2133,https://www.pulte.com/homes/indiana/indianapolis/avon/brookstone-211050,,80efa35a-763a-472b-88f0-4a580b51bdbe,4/1/2024,405418,True,Non Active Adult,46123,Avon,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Avon Community School Corp,Sycamore Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.77761,-86.35361
aAf3x000001YgExCAK,Courtyards of Westfield,EPCON Communities,,Active,,,Detached,Single-Family,6960,54;58,58x120; 54x120; 54x161,11/26/2021,,120,117,3,5/5/2026,2.17,1.00,1.33,2.67,1520,2821,1988,439900.00,656900.00,509900.00,5/5/2026,4.50,,Fixed Interest Rate,3.00,,Final Price,,,No Incentives Confirmed,225.00,,,1.00,,,(888) 893-0590,https://www.epconcommunities.com/in/westfield/the-courtyards-of-westfield,,32ecdd58-b42f-41d7-8430-a27ec9a30f50,2/1/2026,509900,True,Non Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00465,-86.20697
aAfPc000000i3a6KAA,Montgomery Woods,Lennar,,Active,,,Detached,Single-Family,8580,66;69,66x130; 69x124,11/23/2024,,152,88,64,5/18/2026,4.90,2.33,2.17,6.83,2422,3054,2737,378669.00,426087.00,408245.33,5/18/2026,3.99,,Financing Benefit,2.00,,Final Price,3.99,,Financing Benefit,,,,1.00,,,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/indianapolis/montgomery-woods,,06d0e96c-1cd7-4b99-88ce-bd82a1d49ea8,12/1/2024,438995,True,Non Active Adult,46239,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.70463,-85.97401
aAf3x000001WTvqCAG,Atwater/ Duplexes,Olthof Homes,,Active,,,Attached,Townhomes,5850,45,45x130,6/6/2022,,94,50,44,5/23/2026,1.04,1.00,0.67,0.50,1515,1532,1524,305500.00,309700.00,307600.00,5/23/2026,,25000.00,Reduced Closing Costs,3.00,,Final Price,,25000.00,Design Credit/Incentive,184.00,,,0.97,,Paired Homes,(317) 832-3413,https://www.olthofhomes.com/communities/central-indiana/westfield/atwater,,4b740ea1-1462-4ce4-b271-8b8c0807f948,4/1/2026,304500,True,Non Active Adult,46069,Sheridan,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06794,-86.18028
aAf3x000001YhaeCAC,Atwater/Villas,Olthof Homes,,Active,,,Detached,Single-Family,8450,65,65x130,12/19/2021,,181,50,131,5/23/2026,0.93,1.00,1.00,0.92,1436,3142,2188,338500.00,470600.00,406522.22,5/23/2026,,,Reduced Closing Costs,3.00,,Final Price,,25000.00,Design Credit/Incentive,175.00,48.33,,0.97,,,(317) 832-3413,https://www.olthofhomes.com/communities/indianapolis/westfield/atwater,,8a18cf2c-46de-46a0-9f04-82a8e8e95c52,10/1/2022,289328,True,Non Active Adult,46069,Sheridan,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06794,-86.18028
aAf3x000001WZU6CAO,Towns at Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Attached,Townhomes,2484,27,27x92,1/8/2022,,180,115,65,5/29/2026,2.16,3.00,3.00,2.50,1635,2050,1826,280900.00,300000.00,291675.00,5/29/2026,3.50,,Fixed Interest Rate,3.00,,Final Price,,,No Incentives Confirmed,152.00,,,1.00,,,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/whitestown/towns-at-trailside,,c57e7fc6-47a1-4e74-82fa-44c4d2ecef27,5/1/2022,339494,True,Non Active Adult,46075,Whitestown,Boone,18011,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00293,-86.34857
aAfPc000001ITarKAG,Lindley Ridge at Chatham Hills,Fischer Homes,,Active,,,Detached,Single-Family,12600,90,90x140,11/1/2024,,30,24,6,5/10/2026,1.30,0.67,0.33,1.17,3514,4628,4100,1115990.00,1220990.00,1177323.33,3/17/2026,,,Price Discount/Savings,,,Base Price,,,Price Discount/Savings,,,,,,,(317) 348-4135,https://www.fischerhomes.com/find-new-homes/communities/932/lindley-ridge-at-chatham-hills,,d44b1947-49a1-4f0b-b74d-295a34543362,3/1/2025,1020990,True,Non Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.09149,-86.13268
aAf3x000001QX5cCAG,Chatham Village/Executive Collection,David Weekley Homes,,Active,,,Detached,Single-Family,14250,95,95x150,10/1/2023,,50,42,8,5/9/2026,1.33,2.00,1.50,1.33,2502,3668,3154,870990.00,996990.00,951990.00,5/9/2026,,61757.00,Price Discount/Savings,3.00,,Base Price,6.00,43549.00,Price Discount/Savings,75.00,,,1.10,,,(317) 669-8637,https://www.davidweekleyhomes.com/new-homes/in/indianapolis/westfield/chatham-village-classic-series,,07127e3f-bfd3-4692-a991-f57ce54dca26,7/1/2025,911990,True,Non Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.08057,-86.13476
aAf3x000001WdR1CAK,Grantham,David Weekley Homes,,Active,,,Detached,Single-Family,9750,75;80,75x130; 80x130,8/6/2022,,107,88,19,4/13/2026,1.97,3.33,3.33,2.42,2087,2990,2630,557990.00,646990.00,603290.00,4/13/2026,,60000.00,Price Discount/Savings,3.00,,Base Price,,60000.00,Price Discount/Savings,55.83,,,1.00,,,(317) 432-4681,https://www.davidweekleyhomes.com/new-homes/in/indianapolis/fishers/grantham,,d3832287-5aef-4195-8dd7-ef7b3f715f75,8/1/2023,527847,True,Non Active Adult,46038,Fishers,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Riverside Intermediate School; New Britton Elementary School,10; 7,Riverside Jr High,8,Fishers High School,10,,39.96160,-86.01752
